[2025-05-05 00:00:24.509] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746383424509
[2025-05-05 00:01:03.222] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746383463222
[2025-05-05 00:01:04.061] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746383464061
[2025-05-05 00:01:05.419] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746383465419
[2025-05-05 00:01:06.668] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383466668
[2025-05-05 00:01:07.640] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383467640
[2025-05-05 00:01:08.587] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383468587
[2025-05-05 00:01:09.599] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383469599
[2025-05-05 00:01:10.798] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746383470798
[2025-05-05 00:01:11.505] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746383471505
[2025-05-05 00:01:12.735] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746383472735
[2025-05-05 00:01:13.680] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746383473680
[2025-05-05 00:01:14.841] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746383474841
[2025-05-05 00:01:15.737] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746383475737
[2025-05-05 00:01:16.815] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383476815
[2025-05-05 00:01:18.214] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746383478214
[2025-05-05 00:01:19.228] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746383479228
[2025-05-05 00:01:20.068] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383480068
[2025-05-05 00:01:21.218] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746383481218
[2025-05-05 00:01:22.250] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746383482250
[2025-05-05 00:01:23.222] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746383483222
[2025-05-05 00:01:24.597] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746383484597
[2025-05-05 00:01:25.942] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746383485942
[2025-05-05 00:01:27.391] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746383487391
[2025-05-05 00:01:28.420] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746383488420
[2025-05-05 00:21:09.344] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384669344
[2025-05-05 00:21:33.578] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746384693578
[2025-05-05 00:21:35.324] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746384695324
[2025-05-05 00:21:35.986] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384695986
[2025-05-05 00:21:37.063] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384697063
[2025-05-05 00:21:38.002] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384698002
[2025-05-05 00:21:38.929] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384698929
[2025-05-05 00:21:39.602] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384699602
[2025-05-05 00:21:40.617] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384700617
[2025-05-05 00:21:41.470] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384701470
[2025-05-05 00:21:42.131] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746384702131
[2025-05-05 00:21:43.037] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746384703037
[2025-05-05 00:21:44.018] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746384704018
[2025-05-05 00:21:45.066] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746384705066
[2025-05-05 00:21:46.230] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384706230
[2025-05-05 00:21:47.487] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746384707487
[2025-05-05 00:21:48.644] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746384708644
[2025-05-05 00:21:49.626] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746384709626
[2025-05-05 00:21:50.602] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746384710602
[2025-05-05 00:21:51.942] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384711942
[2025-05-05 00:21:54.275] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384714275
[2025-05-05 00:21:55.087] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384715087
[2025-05-05 00:21:56.064] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384716064
[2025-05-05 00:21:57.220] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384717220
[2025-05-05 00:21:58.070] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746384718070
[2025-05-05 00:21:59.150] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384719150
[2025-05-05 00:22:00.120] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384720120
[2025-05-05 00:22:01.093] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384721093
[2025-05-05 00:22:03.234] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384723234
[2025-05-05 00:22:07.968] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384727968
[2025-05-05 00:22:11.525] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746384731525
[2025-05-05 00:22:13.536] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384733536
[2025-05-05 00:22:14.607] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746384734607
[2025-05-05 00:22:15.629] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384735629
[2025-05-05 00:22:16.800] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384736800
[2025-05-05 00:22:17.518] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384737518
[2025-05-05 00:22:18.625] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384738625
[2025-05-05 00:22:19.585] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384739585
[2025-05-05 00:22:20.511] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384740511
[2025-05-05 00:22:21.932] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384741932
[2025-05-05 00:22:22.696] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384742696
[2025-05-05 00:22:23.739] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746384743739
[2025-05-05 00:22:24.878] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746384744878
[2025-05-05 00:22:25.876] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384745876
[2025-05-05 00:22:26.818] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384746818
[2025-05-05 00:22:27.684] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384747684
[2025-05-05 00:22:28.600] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746384748600
[2025-05-05 00:22:29.713] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384749713
[2025-05-05 00:22:30.745] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384750745
[2025-05-05 00:22:31.659] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384751659
[2025-05-05 00:22:32.723] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746384752723
[2025-05-05 00:22:33.924] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384753924
[2025-05-05 00:22:35.648] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384755648
[2025-05-05 00:22:37.793] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384757793
[2025-05-05 00:22:40.501] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384760501
[2025-05-05 00:22:43.308] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384763308
[2025-05-05 00:22:46.088] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746384766088
[2025-05-05 00:22:51.149] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384771149
[2025-05-05 00:22:55.021] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384775021
[2025-05-05 00:22:57.156] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384777156
[2025-05-05 00:22:59.663] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384779663
[2025-05-05 00:23:02.681] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746384782681
[2025-05-05 00:23:05.019] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746384785019
[2025-05-05 00:23:08.289] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384788289
[2025-05-05 00:23:10.579] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746384790579
[2025-05-05 00:23:12.942] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384792942
[2025-05-05 00:23:16.112] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384796112
[2025-05-05 00:23:17.799] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384797799
[2025-05-05 00:23:20.015] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746384800015
[2025-05-05 00:23:23.256] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384803256
[2025-05-05 00:23:26.316] HELMET_DETECTION :: camera_id:None | confidence:0.8 | timestamp_ms:1746384806316
[2025-05-05 00:23:29.062] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746384809062
[2025-05-05 00:23:34.512] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746384814512
[2025-05-05 00:23:35.170] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384815170
[2025-05-05 00:23:36.305] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384816305
[2025-05-05 00:23:37.300] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384817300
[2025-05-05 00:23:38.425] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384818425
[2025-05-05 00:23:39.327] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384819327
[2025-05-05 00:23:40.267] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746384820267
[2025-05-05 00:23:41.301] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384821301
[2025-05-05 00:23:42.403] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746384822403
[2025-05-05 00:23:43.364] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384823364
[2025-05-05 00:23:44.508] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384824508
[2025-05-05 00:23:47.183] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746384827183
[2025-05-05 00:23:49.660] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384829660
[2025-05-05 00:23:51.956] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384831956
[2025-05-05 00:23:55.054] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746384835054
[2025-05-05 00:23:57.200] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384837200
[2025-05-05 00:23:59.923] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746384839923
[2025-05-05 00:24:02.558] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746384842558
[2025-05-05 00:24:05.284] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384845284
[2025-05-05 00:24:08.127] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746384848127
[2025-05-05 00:24:09.736] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384849736
[2025-05-05 00:24:11.794] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746384851794
[2025-05-05 00:24:13.548] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384853548
[2025-05-05 00:24:15.122] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746384855122
[2025-05-05 00:24:16.508] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384856508
[2025-05-05 00:24:18.700] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746384858700
[2025-05-05 00:24:21.220] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384861220
[2025-05-05 00:24:23.429] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384863429
[2025-05-05 00:24:25.789] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746384865789
[2025-05-05 00:24:28.508] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746384868508
[2025-05-05 00:24:30.976] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384870976
[2025-05-05 00:24:33.573] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746384873573
[2025-05-05 00:24:36.239] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746384876239
[2025-05-05 00:24:38.547] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746384878547
[2025-05-05 00:24:40.350] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384880350
[2025-05-05 00:24:43.051] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746384883051
[2025-05-05 00:24:44.719] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746384884719
[2025-05-05 00:24:47.501] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384887501
[2025-05-05 00:24:49.225] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384889225
[2025-05-05 00:24:51.304] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384891304
[2025-05-05 00:24:53.192] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384893192
[2025-05-05 00:24:55.201] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384895201
[2025-05-05 00:24:57.520] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384897520
[2025-05-05 00:24:59.146] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746384899146
[2025-05-05 00:25:00.781] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746384900781
[2025-05-05 00:25:02.848] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746384902848
[2025-05-05 00:25:05.156] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746384905156
[2025-05-05 00:25:07.137] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746384907137
[2025-05-05 00:25:09.154] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746384909154
[2025-05-05 00:25:12.009] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746384912009
[2025-05-05 00:25:14.820] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746384914820
[2025-05-05 00:25:17.325] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746384917325
[2025-05-05 00:25:19.388] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746384919388
[2025-05-05 00:46:39.310] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746386199310
[2025-05-05 00:57:02.270] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746386822270
[2025-05-05 00:57:19.993] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746386839993
[2025-05-05 00:57:21.863] HELMET_DETECTION :: camera_id:None | confidence:0.95 | timestamp_ms:1746386841863
[2025-05-05 00:57:22.988] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746386842988
[2025-05-05 00:57:25.816] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746386845816
[2025-05-05 00:57:27.067] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746386847067
[2025-05-05 00:57:29.573] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746386849573
[2025-05-05 00:57:31.280] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746386851280
[2025-05-05 00:57:33.137] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746386853137
[2025-05-05 00:57:35.585] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746386855585
[2025-05-05 00:57:37.640] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746386857640
[2025-05-05 00:57:40.587] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746386860587
[2025-05-05 00:57:42.277] HELMET_DETECTION :: camera_id:None | confidence:0.82 | timestamp_ms:1746386862277
[2025-05-05 00:57:44.613] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746386864613
[2025-05-05 00:57:46.150] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746386866150
[2025-05-05 00:57:47.237] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746386867237
[2025-05-05 00:57:48.287] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746386868287
[2025-05-05 00:57:49.757] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746386869757
[2025-05-05 00:57:50.764] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746386870764
[2025-05-05 00:57:51.746] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746386871746
[2025-05-05 00:57:52.780] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746386872780
[2025-05-05 00:57:53.990] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746386873990
[2025-05-05 00:57:55.443] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746386875443
[2025-05-05 01:01:46.317] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746387106317
[2025-05-05 01:02:17.460] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746387137460
[2025-05-05 01:02:20.155] HELMET_DETECTION :: camera_id:None | confidence:0.81 | timestamp_ms:1746387140155
[2025-05-05 01:02:20.872] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746387140872
[2025-05-05 01:02:22.267] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746387142267
[2025-05-05 01:02:23.524] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746387143524
[2025-05-05 01:02:24.670] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746387144670
[2025-05-05 01:09:47.725] HELMET_DETECTION :: camera_id:None | confidence:0.92 | timestamp_ms:1746387587725
[2025-05-05 01:09:58.810] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746387598810
[2025-05-05 01:10:00.732] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746387600732
[2025-05-05 01:10:02.697] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746387602697
[2025-05-05 01:15:33.782] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746387933782
[2025-05-05 01:15:46.193] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746387946193
[2025-05-05 01:15:48.063] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746387948063
[2025-05-05 01:15:49.110] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746387949110
[2025-05-05 01:15:50.461] HELMET_DETECTION :: camera_id:None | confidence:0.96 | timestamp_ms:1746387950461
[2025-05-05 01:15:51.376] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746387951376
[2025-05-05 01:15:52.572] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746387952572
[2025-05-05 01:15:54.083] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746387954083
[2025-05-05 01:15:55.687] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746387955687
[2025-05-05 01:15:57.153] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746387957153
[2025-05-05 01:15:58.187] HELMET_DETECTION :: camera_id:None | confidence:0.85 | timestamp_ms:1746387958187
[2025-05-05 01:15:59.480] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746387959480
[2025-05-05 01:16:00.520] HELMET_DETECTION :: camera_id:None | confidence:0.86 | timestamp_ms:1746387960520
[2025-05-05 01:16:02.133] HELMET_DETECTION :: camera_id:None | confidence:0.89 | timestamp_ms:1746387962133
[2025-05-05 01:16:03.761] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746387963761
[2025-05-05 01:16:05.214] HELMET_DETECTION :: camera_id:None | confidence:0.93 | timestamp_ms:1746387965214
[2025-05-05 01:18:05.888] HELMET_DETECTION :: camera_id:None | confidence:0.94 | timestamp_ms:1746388085888
[2025-05-05 01:18:23.726] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746388103726
[2025-05-05 01:19:17.021] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746388157021
[2025-05-05 01:19:17.127] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746388157127
[2025-05-05 01:19:17.243] HELMET_DETECTION :: camera_id:None | confidence:0.83 | timestamp_ms:1746388157243
[2025-05-05 01:19:17.291] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746388157291
[2025-05-05 01:19:17.354] HELMET_DETECTION :: camera_id:None | confidence:0.97 | timestamp_ms:1746388157354
[2025-05-05 01:19:17.460] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746388157460
[2025-05-05 01:19:17.566] HELMET_DETECTION :: camera_id:None | confidence:0.99 | timestamp_ms:1746388157566
[2025-05-05 01:19:17.676] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746388157676
[2025-05-05 01:19:17.788] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746388157788
[2025-05-05 01:19:17.791] HELMET_DETECTION :: camera_id:None | confidence:0.98 | timestamp_ms:1746388157791
[2025-05-05 01:19:17.893] HELMET_DETECTION :: camera_id:None | confidence:0.88 | timestamp_ms:1746388157893
[2025-05-05 01:19:18.007] HELMET_DETECTION :: camera_id:None | confidence:0.87 | timestamp_ms:1746388158007
[2025-05-05 01:19:18.112] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746388158112
[2025-05-05 01:19:18.220] HELMET_DETECTION :: camera_id:None | confidence:0.91 | timestamp_ms:1746388158220
[2025-05-05 01:19:18.299] HELMET_DETECTION :: camera_id:None | confidence:0.9 | timestamp_ms:1746388158299
[2025-05-05 01:19:18.332] HELMET_DETECTION :: camera_id:None | confidence:0.84 | timestamp_ms:1746388158332
